Station	Date	MaxT	MinT	RH1	RH2	Wind	Rain	SSH	Evap	Radiation	FAO56ET	Lat	Lon	CumRain
"ICRISAT"	30664.0	27.5	14.2	92.0	35.0	7.7	0.0	9.6	4.6	14.4	3.6	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30665.0	27.2	13.5	98.0	48.0	5.6	0.0	8.6	3.5	14.1	3.0	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30666.0	27.2	13.4	96.0	43.0	4.1	0.0	8.9	3.4	14.8	2.9	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30667.0	27.5	14.5	94.0	45.0	5.0	0.0	8.9	3.8	15.5	3.1	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30668.0	28.4	15.0	91.0	37.0	6.0	0.0	9.9	4.0	15.3	3.5	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30669.0	27.0	15.3	90.0	45.0	7.3	0.0	9.4	4.4	13.6	3.3	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30670.0	26.6	14.5	90.0	48.0	7.9	0.0	8.5	3.5	13.9	3.3	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30671.0	27.0	15.0	94.0	45.0	7.7	0.0	7.9	4.0	12.2	3.1	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30672.0	26.0	12.5	99.0	48.0	5.1	0.0	7.2	3.5	14.7	2.9	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30673.0	26.6	15.5	92.0	46.0	7.7	0.0	9.2	4.7	13.9	3.3	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30674.0	26.5	19.0	87.0	50.0	11.5	0.0	7.3	5.4	9.3	3.3	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30675.0	25.9	19.0	87.0	52.0	16.3	0.0	2.0	4.0	5.8	3.3	17.5084095	78.2723004	1082.0000000000002
"ICRISAT"	30676.0	24.0	19.5	99.0	71.0	11.5	3.4	0.0	2.3	3.3	1.4	17.5084095	78.2723004	1085.4000000000003
"ICRISAT"	30677.0	21.2	15.4	99.0	99.0	5.2	13.6	0.0	0.6	12.8	1.8	17.5084095	78.2723004	1099.0000000000002
"ICRISAT"	30678.0	23.8	8.9	95.0	59.0	6.7	0.0	6.1	3.2	17.7	2.9	17.5084095	78.2723004	1099.0000000000002
"ICRISAT"	30679.0	26.0	10.5	69.0	31.0	4.2	0.0	10.6	3.7	16.6	3.2	17.5084095	78.2723004	1099.0000000000002
"ICRISAT"	30680.0	27.5	14.5	95.0	45.0	7.2	0.0	9.9	3.5	15.2	3.4	17.5084095	78.2723004	1099.0000000000002
"ICRISAT"	30681.0	28.0	18.3	92.0	52.0	12.6	0.0	9.2	4.3	13.3	3.7	17.5084095	78.2723004	1099.0000000000002
"ICRISAT"	30682.0	27.0	18.2	89.0	60.0	17.3	0.0	7.7	3.2	9.6	3.4	17.5084095	78.2723004	0.0
"ICRISAT"	30683.0	25.9	18.0	94.0	67.0	14.4	0.0	4.9	3.5	11.6	2.9	17.5084095	78.2723004	0.0
"ICRISAT"	30684.0	27.2	19.3	96.0	60.0	8.2	4.8	6.4	4.2	9.8	2.6	17.5084095	78.2723004	4.8
"ICRISAT"	30685.0	25.7	18.0	91.0	65.0	11.9	0.0	4.6	2.7	7.7	2.5	17.5084095	78.2723004	4.8
"ICRISAT"	30686.0	26.0	17.5	90.0	59.0	12.5	0.0	7.2	4.2	15.1	3.5	17.5084095	78.2723004	4.8
"ICRISAT"	30687.0	28.0	17.4	96.0	50.0	11.3	0.0	8.7	4.7	13.4	3.6	17.5084095	78.2723004	4.8
"ICRISAT"	30688.0	26.8	16.8	96.0	56.0	11.1	0.0	6.5	3.9	15.9	3.5	17.5084095	78.2723004	4.8
"ICRISAT"	30689.0	27.0	17.7	94.0	58.0	13.9	0.0	8.6	4.6	13.4	3.5	17.5084095	78.2723004	4.8
"ICRISAT"	30690.0	25.5	17.5	92.0	62.0	13.4	0.0	6.7	4.4	16.5	3.5	17.5084095	78.2723004	4.8
"ICRISAT"	30691.0	26.4	15.4	97.0	56.0	12.3	0.0	9.2	4.6	17.1	3.7	17.5084095	78.2723004	4.8
"ICRISAT"	30692.0	27.0	13.5	98.0	47.0	9.9	0.0	10.0	4.7	17.1	3.8	17.5084095	78.2723004	4.8
"ICRISAT"	30693.0	27.9	14.0	98.0	37.0	7.2	0.0	10.0	4.5	15.3	3.6	17.5084095	78.2723004	4.8
"ICRISAT"	30694.0	28.0	14.5	96.0	38.0	6.6	0.0	8.9	4.5	13.4	3.3	17.5084095	78.2723004	4.8
"ICRISAT"	30695.0	27.1	14.0	96.0	42.0	5.4	0.0	5.3	3.8	15.9	3.3	17.5084095	78.2723004	4.8
"ICRISAT"	30696.0	27.8	18.1	89.0	42.0	7.2	0.0	9.5	4.6	18.2	3.9	17.5084095	78.2723004	4.8
"ICRISAT"	30697.0	29.5	19.2	85.0	39.0	12.4	0.0	9.1	4.8	12.4	4.4	17.5084095	78.2723004	4.8
"ICRISAT"	30698.0	29.7	15.5	70.0	56.0	5.5	0.0	6.7	4.2	17.2	3.6	17.5084095	78.2723004	4.8
"ICRISAT"	30699.0	27.0	10.7	80.0	27.0	5.6	0.0	10.3	5.7	17.2	3.7	17.5084095	78.2723004	4.8
"ICRISAT"	30700.0	30.0	12.8	81.0	22.0	4.9	0.0	9.3	4.8	16.5	3.8	17.5084095	78.2723004	4.8
"ICRISAT"	30701.0	31.4	17.6	91.0	29.0	6.8	0.0	10.2	4.4	14.3	4.0	17.5084095	78.2723004	4.8
"ICRISAT"	30702.0	31.5	14.6	94.0	31.0	7.0	0.0	9.7	4.9	17.6	4.3	17.5084095	78.2723004	4.8
"ICRISAT"	30703.0	31.9	14.5	88.0	26.0	8.4	0.0	10.3	5.5	17.8	4.9	17.5084095	78.2723004	4.8
"ICRISAT"	30704.0	30.4	10.7	69.0	22.0	5.3	0.0	9.8	5.4	17.7	4.1	17.5084095	78.2723004	4.8
"ICRISAT"	30705.0	29.2	16.5	88.0	28.0	4.4	0.0	10.4	6.1	18.0	3.7	17.5084095	78.2723004	4.8
"ICRISAT"	30706.0	30.0	16.0	84.0	35.0	10.2	0.0	10.5	6.1	18.1	4.8	17.5084095	78.2723004	4.8
"ICRISAT"	30707.0	29.5	16.3	84.0	33.0	12.2	0.0	10.5	6.4	16.7	5.0	17.5084095	78.2723004	4.8
"ICRISAT"	30708.0	30.0	16.3	94.0	33.0	11.3	0.0	10.4	5.7	17.7	4.9	17.5084095	78.2723004	4.8
"ICRISAT"	30709.0	29.0	13.5	91.0	39.0	12.0	0.0	10.5	6.1	19.3	4.9	17.5084095	78.2723004	4.8
"ICRISAT"	30710.0	29.3	18.0	93.0	24.0	12.1	0.0	10.4	5.9	17.2	5.2	17.5084095	78.2723004	4.8
"ICRISAT"	30711.0	30.0	19.4	93.0	36.0	11.0	0.0	9.1	5.4	16.6	4.7	17.5084095	78.2723004	4.8
"ICRISAT"	30712.0	29.5	16.8	95.0	49.0	13.6	0.0	9.8	5.8	18.2	4.6	17.5084095	78.2723004	4.8
"ICRISAT"	30713.0	29.0	16.0	96.0	41.0	11.3	0.0	10.3	6.3	16.5	4.4	17.5084095	78.2723004	4.8
"ICRISAT"	30714.0	29.0	16.5	88.0	38.0	8.0	0.0	9.2	5.6	18.1	4.3	17.5084095	78.2723004	4.8
"ICRISAT"	30715.0	30.2	15.3	90.0	34.0	8.2	0.0	10.4	6.5	18.2	4.5	17.5084095	78.2723004	4.8
"ICRISAT"	30716.0	29.5	15.7	84.0	29.0	7.9	0.0	10.3	6.5	18.8	4.6	17.5084095	78.2723004	4.8
"ICRISAT"	30717.0	30.5	16.0	83.0	25.0	5.9	0.0	10.5	6.6	17.7	4.3	17.5084095	78.2723004	4.8
"ICRISAT"	30718.0	30.8	20.0	71.0	32.0	11.0	0.0	10.6	8.2	14.2	5.1	17.5084095	78.2723004	4.8
"ICRISAT"	30719.0	28.4	19.5	88.0	51.0	16.0	0.0	4.6	6.0	9.5	4.0	17.5084095	78.2723004	4.8
"ICRISAT"	30720.0	26.0	18.5	91.0	68.0	16.0	0.0	4.9	4.1	10.5	3.0	17.5084095	78.2723004	4.8
"ICRISAT"	30721.0	26.8	16.6	92.0	64.0	3.5	0.0	4.9	2.6	17.2	3.2	17.5084095	78.2723004	4.8
"ICRISAT"	30722.0	29.3	17.2	91.0	48.0	6.5	0.0	10.0	5.1	17.9	3.9	17.5084095	78.2723004	4.8
"ICRISAT"	30723.0	30.0	20.0	89.0	43.0	14.5	0.0	9.7	7.2	17.5	5.1	17.5084095	78.2723004	4.8
"ICRISAT"	30724.0	30.5	18.7	91.0	39.0	15.7	0.0	8.8	7.5	14.4	5.2	17.5084095	78.2723004	4.8
"ICRISAT"	30725.0	29.0	19.8	86.0	50.0	10.2	0.0	7.6	5.9	12.3	3.8	17.5084095	78.2723004	4.8
"ICRISAT"	30726.0	26.5	17.7	78.0	61.0	9.9	0.0	4.4	5.1	15.1	3.7	17.5084095	78.2723004	4.8
"ICRISAT"	30727.0	26.5	15.7	93.0	42.0	9.1	0.0	7.1	5.6	16.0	3.9	17.5084095	78.2723004	4.8
"ICRISAT"	30728.0	27.5	18.5	92.0	50.0	12.9	0.0	9.5	5.8	19.1	4.5	17.5084095	78.2723004	4.8
"ICRISAT"	30729.0	30.0	18.0	94.0	35.0	13.9	0.0	10.5	7.1	18.7	5.4	17.5084095	78.2723004	4.8
"ICRISAT"	30730.0	31.0	19.0	94.0	37.0	14.0	0.0	9.4	6.8	17.8	5.4	17.5084095	78.2723004	4.8
"ICRISAT"	30731.0	31.0	21.2	91.0	43.0	12.9	0.0	9.5	7.0	17.4	5.1	17.5084095	78.2723004	4.8
"ICRISAT"	30732.0	31.4	17.5	92.0	44.0	13.5	1.4	9.9	7.1	12.6	4.6	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30733.0	30.5	19.7	95.0	53.0	8.2	0.0	7.2	4.4	14.4	3.8	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30734.0	31.8	21.2	88.0	46.0	5.6	0.0	9.0	5.8	19.3	4.4	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30735.0	32.8	20.1	53.0	31.0	6.7	0.0	10.3	8.5	17.5	5.0	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30736.0	32.0	19.6	45.0	37.0	8.1	0.0	8.8	7.9	16.4	5.1	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30737.0	31.2	18.5	43.0	39.0	9.5	0.0	8.1	8.0	17.2	5.4	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30738.0	30.0	17.0	33.0	46.0	11.5	0.0	10.8	8.5	21.3	6.0	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30739.0	30.3	13.4	50.0	16.0	9.6	0.0	10.2	9.4	22.2	6.2	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30740.0	30.6	11.5	57.0	12.0	7.9	0.0	10.8	9.0	17.0	5.4	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30741.0	31.0	15.6	29.0	10.0	9.0	0.0	9.6	9.0	22.1	6.4	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30742.0	30.6	11.6	64.0	15.0	9.2	0.0	10.7	9.2	21.5	6.0	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30743.0	30.4	12.0	60.0	16.0	8.2	0.0	10.2	8.7	21.0	5.7	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30744.0	31.4	14.0	54.0	16.0	5.7	0.0	9.7	8.2	20.6	5.1	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30745.0	32.0	14.0	53.0	22.0	6.7	0.0	9.5	8.2	17.4	5.1	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30746.0	31.8	19.9	46.0	22.0	6.6	0.0	6.8	8.2	8.9	4.3	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30747.0	29.6	21.3	57.0	31.0	3.6	0.0	0.3	6.6	10.5	3.2	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30748.0	30.2	21.7	59.0	35.0	7.5	0.0	0.3	4.6	15.9	4.8	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30749.0	33.5	18.0	64.0	26.0	8.0	0.0	5.3	8.4	18.0	5.5	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30750.0	34.0	20.6	55.0	22.0	6.4	0.0	8.3	7.5	16.1	5.1	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30751.0	35.1	22.0	48.0	20.0	8.2	0.0	5.6	8.8	15.1	5.8	17.5084095	78.2723004	6.199999999999999
"ICRISAT"	30752.0	36.2	21.6	69.0	25.0	11.8	15.8	6.7	9.0	19.6	7.1	17.5084095	78.2723004	22.0
"ICRISAT"	30753.0	34.4	18.6	89.0	33.0	7.2	4.8	9.0	7.0	22.0	5.6	17.5084095	78.2723004	26.8
"ICRISAT"	30754.0	34.0	18.2	81.0	34.0	6.7	0.0	10.7	7.4	22.2	5.5	17.5084095	78.2723004	26.8
"ICRISAT"	30755.0	34.5	17.8	87.0	29.0	5.9	0.0	10.4	7.1	22.2	5.4	17.5084095	78.2723004	26.8
"ICRISAT"	30756.0	34.5	19.5	82.0	27.0	5.7	0.0	10.6	7.4	18.3	5.0	17.5084095	78.2723004	26.8
"ICRISAT"	30757.0	34.0	19.3	84.0	27.0	5.1	0.0	9.5	7.2	22.3	5.3	17.5084095	78.2723004	26.8
"ICRISAT"	30758.0	35.8	17.8	64.0	19.0	7.2	0.0	10.7	10.0	22.2	6.2	17.5084095	78.2723004	26.8
"ICRISAT"	30759.0	36.0	20.5	61.0	15.0	6.9	0.0	10.4	8.8	21.8	6.2	17.5084095	78.2723004	26.8
"ICRISAT"	30760.0	36.6	19.8	61.0	16.0	5.6	0.0	10.4	8.2	21.3	5.8	17.5084095	78.2723004	26.8
"ICRISAT"	30761.0	36.0	20.5	53.0	18.0	5.0	0.0	10.4	8.0	21.3	5.5	17.5084095	78.2723004	26.8
"ICRISAT"	30762.0	36.4	18.0	53.0	15.0	7.9	0.0	10.4	10.5	21.7	6.7	17.5084095	78.2723004	26.8
"ICRISAT"	30763.0	36.6	19.5	49.0	12.0	5.6	0.0	10.3	8.3	22.0	5.9	17.5084095	78.2723004	26.8
"ICRISAT"	30764.0	36.5	19.5	57.0	12.0	5.3	0.0	10.4	8.4	21.3	5.7	17.5084095	78.2723004	26.8
"ICRISAT"	30765.0	36.8	19.6	72.0	15.0	6.3	0.0	10.2	8.7	20.3	5.9	17.5084095	78.2723004	26.8
"ICRISAT"	30766.0	36.0	19.5	49.0	17.0	9.2	0.0	9.9	10.3	21.1	7.0	17.5084095	78.2723004	26.8
"ICRISAT"	30767.0	36.5	21.3	51.0	14.0	10.0	0.0	10.1	10.6	18.8	7.2	17.5084095	78.2723004	26.8
"ICRISAT"	30768.0	36.1	22.4	56.0	14.0	7.7	0.0	8.5	8.7	18.3	6.3	17.5084095	78.2723004	26.8
"ICRISAT"	30769.0	36.6	21.5	62.0	19.0	5.4	0.0	7.4	7.8	20.6	5.7	17.5084095	78.2723004	26.8
